
6173990302,961052288
961052288,30237351
30237352,12164494936
12164494936,30237355
30237355,30237280
30237280,12162057852
12162057852,30237354
30237357,8182706704
8182706704,12164494786
12164494786,30237358
30237358,12164494790
12164494790,30237359
30237359,12164494792
12164494792,11817405063
11817405063,12164494831
12164494831,30237355
30237278,12164494815
12164494815,30237364
30237364,12162057836
12162057836,30237362
30237479,7256458262
7256458262,8121510012
8121510012,7256562998
7256562998,541061803
541061803,7223680660
7223680660,7256365238
7256365238,30237481
30237481,7256365240
7256365240,7256365257
7256365257,30237482
30237482,7256365256
7256365256,7167743161
7167743161,30237483
30237483,4471046729
4471046729,7167743164
7167743164,8121505569
8121505569,30237484
30237521,8505258651
8505258651,8121505573
8121505573,8121505576
8121505576,8505258642
8505258642,4921421186
4921421186,30237520
30237532,7391288744
7391288744,8125229488
8125229488,30237531
30237531,8125229491
8125229491,8125229492
8125229492,30237530
30237549,8182706702
8182706702,12162057831
12162057831,30237364
30237550,6173990287
6173990287,12164494825
12164494825,30237279
30237279,12164494820
12164494820,12164494798
12164494798,30237359
30237359,12164494796
12164494796,12164494929
12164494929,30237351
30237588,8121505611
8121505611,8121505607
8121505607,8121505616
8121505616,8121509917
8121509917,30237587
30237587,2813135430
2813135430,8121509924
8121509924,8121509923
8121509923,2661561964
2661561964,8121509932
8121509932,8121509931
8121509931,30237586
30246777,8121505583
8121505583,8121505603
8121505603,8097436664
8097436664,1624948210
1624948210,7861272062
7861272062,8121505592
8121505592,8121505598
8121505598,30246768
30246768,8121505590
8121505590,8121505595
8121505595,8235367840
8235367840,7861282428
7861282428,30237610
30237610,8235367836
8235367836,8264714822
8264714822,1589583456
1589583456,11261411508
11261411508,30313113
112426103,11560052714
11560052714,3218700100
3218700100,3218700101
3218700101,1282870796
432509869,5207140733
5207140733,8210192674
8210192674,6356669489
6356669489,8197578036
8197578036,30237677
30237677,6356669487
6356669487,8197578038
8197578038,6356669492
6356669492,6356669488
6356669488,8197578044
8197578044,30237678
30237678,8176699723
8176699723,8210192673
8210192673,8530326043
8530326043,8176699724
8176699724,30237679
30237679,8530326045
8530326045,8176699725
8176699725,30237680
30237680,8210192672
8210192672,8530156350
8530156350,7252348205
7252348205,126763506
30237613,5435346857
5435346857,8127267284
8127267284,8127267293
8127267293,8127267283
8127267283,3855364675
3855364675,30237633
30237633,8127267280
8127267280,1311773901
1311773901,8203768661
8203768661,8127179023
8127179023,30237770
30237873,30237872
30237872,6984788023
6984788023,6434214256
6434214256,30237871
30237871,30237870
30237870,30237868
30237868,6874436564
6874436564,6874436566
6874436566,30237867
30237867,30237866
30237866,6874436565
6874436565,30237865
30237865,30237864
30237864,30237863
30237863,30237862
30237862,6434209598
6434209598,30237772
30238031,7515360115
7515360115,3184416547
3184416547,3184416777
3184416777,7045171472
7045171472,7580972993
7580972993,30238030
2327729212,2327729214
2327729214,7042201704
7042201704,11351473087
11351473087,11351473089
11351473089,9981677033
9981677033,7042201718
7042201718,30238199
30238420,9291535792
9291535792,2240993664
2240993664,30238421
30238421,1784624502
1784624502,1784478212
1784478212,30238423
30238423,30238424
30242768,7045171475
7045171475,7056769432
7056769432,7045175490
7045175490,1864143456
1864143456,536418296
10177414040,10177414037
30243128,3184939786
3184939786,7650348424
7650348424,3184939793
3184939793,30243127
30243157,6744508839
6744508839,7551711757
7551711757,6864603046
6864603046,30243158
30243158,6864603045
6864603045,1303465743
1303465743,3207273290
3207273290,6874436524
6874436524,30243159
30243203,415935111
30243253,3184350820
30243118,3207273301
3207273301,2573351868
2573351868,3207273316
3207273316,7575264740
7575264740,430535701
430535701,126797988
30243447,8148449123
8148449123,12233212109
12233212109,3165822963
3165822963,10693224993
10693224993,10693224998
10693224998,10693237990
10693237990,3165823165
3165823165,1623558813
30244368,30244367
30244367,30244366
30244366,8203998885
8203998885,7251841067
7251841067,11178788338
11178788338,30244365
30246674,1043786348
1043786348,1349448332
1349448332,9171430706
9171430706,11269773682
11269773682,7042385492
7042385492,9120730011
9120730011,6833338781
6833338781,11269773681
11269773681,11269773686
11269773686,6833338776
1382873617,8122009801
8122009801,5227171917
5227171917,8127290537
8127290537,30246711
30243319,7526506315
7526506315,6762205357
6762205357,8530036652
8530036652,6875262053
6875262053,11322667562
11322667562,30243363
30243363,6875262055
6875262055,8530036650
8530036650,6984788051
6984788051,2641101876
2641101876,30238021
30237607,8121509934
8121509934,8121509941
8121509941,8121509925
8121509925,8121509929
8121509929,30237586
442540269,8127178611
8127178611,8127290517
8127290517,8127290525
8127290525,30247088
364670487,6356669531
6356669531,11306013271
11306013271,11306013270
11306013270,364670489
364670489,1526422828
1526422828,11306013269
11306013269,11305993668
11305993668,364670490
30248267,5872294746
5872294746,30248268
30248268,7040359556
30248275,7041154122
7041154122,8246143316
8246143316,30248318
951467903,6842012522
6842012522,1589583438
1589583438,10174623823
10174623823,7252397741
7252397741,10896052334
10896052334,30246750
30246750,6842012557
6842012557,12516839218
12516839218,7861282423
7861282423,7252397743
7252397743,8530036649
8530036649,7252397745
7252397745,30248549
30248549,7252397747
7252397747,12516839220
12516839220,7252397748
7252397748,30246778
1297744704,8127290540
8127290540,5584069358
681936214,9876300967
9876300967,9405618750
9405618750,8232698027
8232698027,9405618746
9405618746,1528717122
30251361,11702217182
11702217182,11022964464
11022964464,11702217091
11702217091,30251363
30251366,11702217092
11702217092,1923564795
1923564795,11702217123
11702217123,30251364
30251367,11702217121
11702217121,11702217188
11702217188,30251368
30251368,11702217190
11702217190,11702217170
11702217170,30251369
30251369,11702217169
11702217169,11702217090
11702217090,30251370
1613639987,10244860810
10244860810,2344314668
2344314668,12244921488
12244921488,30251592
30251592,12244921490
12244921490,30251593
30251622,30251623
30251643,30251642
30251642,30251641
30251641,30251639
30251639,30251638
574969094,574969093
574969093,6481184904
6481184904,574969059
574969059,6481184900
6481184900,30251870
30251925,3890460725
3890460725,30251926
30251926,30251928
30251928,30251929
30251929,30251933
30251933,30251934
30251934,30251935
30251935,30251938
30251938,30251939
30251939,30251940
30251940,30251941
30251941,30251942
30251942,30251943
30251943,30251944
30251944,30251945
30251945,30251946
30251946,30251950
30251950,30251951
30251951,30251952
30251952,30251953
30251953,30251954
30251954,30251955
30251955,30251956
30251956,30251957
30251957,4616937967
4616937967,30251958
30251958,30251959
30251959,30251960
30251960,30251961
30251961,30251962
30251962,30251963
30251963,30251964
30251964,30251965
30251965,30251966
30252160,7251925989
7251925989,8328305426
8328305426,30252163
30252163,7251925988
7251925988,30252166
30252166,30252167
30252211,7473591504
7473591504,3889101466
3889101466,30244384
30243127,3184939795
3184939795,3184939798
3184939798,7932081835
7932081835,30253375
30253375,3184939800
3184939800,7932081842
7932081842,3184939802
3184939802,7932081823
7932081823,30253376
30253376,3184939804
3184939804,7932081829
7932081829,3184939813
3184939813,7393509767
7393509767,30242971
30253394,8140250878
8140250878,7033511103
7033511103,30253395
30253402,7033511116
7033511116,8132643153
8132643153,3407038841
3407038841,7346697908
7346697908,8132643160
8132643160,30253401
30253432,6993867349
6993867349,6985252726
6985252726,6985252728
6985252728,30253435
30253435,30253436
30253436,6985252742
6985252742,6985252771
6985252771,6985252778
6985252778,30253438
30253438,6985252777
6985252777,6985267907
6985267907,6985267906
6985267906,30253439
30253451,6985267938
6985267938,7095387191
7095387191,7095387192
30253451,8422238723
8422238723,30253456
30253456,8148449130
8148449130,3133167979
3133167979,30253457
30237867,6874436567
6874436567,6434208300
6434208300,3202969428
3202969428,6874436579
6874436579,30237697
30237697,6874436580
6874436580,6874436591
6874436591,30237639
30237639,6874436592
6874436592,6874436603
6874436603,2293678868
2293678868,30247167
30247167,1886635528
1886635528,1886635535
1886635535,8387157854
8387157854,30247433
442540257,3184416552
3184416552,6874436660
6874436660,5261112124
30253579,11232512472
11232512472,6864603070
6864603070,10693184066
10693184066,8148449137
8148449137,769906814
769906814,10693170502
10693170502,8148449140
8148449140,9990842118
9990842118,1303440695
1303440695,6874436706
6874436706,30253584
30253584,6874436705
6874436705,8148449145
8148449145,426889888
426889888,30253589
30253589,8148449146
8148449146,10221736097
10221736097,6900863280
6900863280,30243398
30243398,10725363052
10725363052,6900863279
6900863279,8144122288
8144122288,2760236007
2760236007,8144122286
8144122286,6762254023
6762254023,7687887205
7687887205,30243338
30253734,3053404691
3053404691,8144122292
8144122292,8235149666
8235149666,11013911364
11013911364,6985802935
6985802935,9056270031
9056270031,30253733
30253934,4713833797
4713833797,506242631
506242631,4713835197
4713835197,30253935
30253935,7386112626
7386112626,1106505995
1106505995,4271656169
30253977,5277832159
5277832159,3196848488
3196848488,8184500456
8184500456,308733525
308733525,3196848485
3196848485,6744821141
6744821141,5277854779
5277854779,30253978
847726931,8165917846
8165917846,30254011
30254011,8165917844
8165917844,30254010
30254010,8165917842
8165917842,30254009
30254009,6974071372
6974071372,6952525583
6952525583,256484485
2407371630,2407371632
2407371632,9252981971
9252981971,3184939819
3184939819,9252981968
9252981968,1125511802
1125511802,359979755
690803404,12644016487
12644016487,30254077
30254077,12644016488
12644016488,8231575794
8231575794,690750417
690750417,1695056489
1695056489,30254078
30254078,8530193841
8530193841,8165917833
8165917833,30254079
30254079,30295259
30295259,8530193843
8530193843,8165917838
8165917838,30254080
30254080,8165917836
8165917836,1884611913
1884611913,30254081
30254081,1884611850
1884611850,30556324
30556324,8231575793
8231575793,7495307804
7495307804,6835613334
6835613334,4553129060
4553129060,30254082
30254082,6835613347
6835613347,3196848688
3196848688,6744499301
6744499301,30254083
30254220,9984712118
9984712118,3207273509
3207273509,8043162368
8043162368,11292248427
30254230,7223570806
7223570806,8202965613
30254247,6070339661
6070339661,30254246
4029816820,30254252
30254252,208960819
208960819,30254253
30254253,2262878090
2262878090,6397149994
6397149994,30252171
30254253,30254255
30254255,30254257
30243943,4139474997
4139474997,30254285
30252170,30254290
30254290,1400545460
1400545460,30254288
30254307,30254308
30254308,457764263
457764263,541746809
30254369,8130858765
8130858765,30254368
30254388,7455315376
7455315376,82760180
82040343,8177465512
8177465512,8177465506
8177465506,30254514
30254563,8185022699
8185022699,4736087634
4736087634,4736087631
4736087631,8185022681
8185022681,30254562
30254573,30254574
30254574,30254575
30254575,30254576
30254576,30254577
30254577,30254578
30254578,30254579
30254579,30254580
30254580,30254581
30254581,30254582
30254582,30254583
30254583,8185538491
8185538491,30254584
30254594,8197647988
8197647988,8197647989
8197647989,30254593
30254593,8197647991
8197647991,8197647993
8197647993,30254592
30254601,8197663038
8197663038,8197663156
8197663156,387127596
387127596,30254602
30254602,30254603
30254603,8197663159
8197663159,30254604
30254604,8197663161
8197663161,30254605
30254606,8197663155
8197663155,8197663160
8197663160,30254604
8194900674,8197663098
8197663098,30254610
30254610,8197663097
8197663097,8958179538
8381647670,8197663093
8197663093,30254613
30254613,8197663094
8197663094,8958179558
30254629,8194900546
8194900546,8195467113
8195467113,30254630
30254630,8195467111
8195467111,8195513661
8195513661,30254631
30254631,8195513658
8195513658,8195513657
8195513657,30254632
2706190155,968281619
968281619,8195513664
8195513664,8194900680
8194900680,30254638
2468906564,2468906545
2468906545,12643194184
12643194184,12643194185
12643194185,2468906518
2468906518,2468906537
560025943,10599011633
10599011633,3394606331
3394606331,7042643487
7042643487,4431660112
4431660112,4341366710
4341366710,7042614764
7042614764,4431660107
4431660107,30254785
30254785,6556193296
6556193296,4431660105
4431660105,4346040774
4346040774,5732473113
5732473113,4346041280
4346041280,4346042128
4346042128,4346042268
4346042268,30254784
30254784,6556193298
6556193298,4431660109
4431660109,4587765912
4587765912,5782855700
5782855700,4431660114
4431660114,3394606469
3394606469,30254783
30254803,8140250877
8140250877,4346038683
4346038683,4589616127
4589616127,4346039503
4346039503,4346035673
4346035673,4589616126
4589616126,7042614765
7042614765,4346038653
4346038653,7042614763
7042614763,8140250876
8140250876,30254785
533665344,7038601986
7038601986,7038289982
7038289982,533665304
533665304,7038308488
7038308488,533665264
533665264,7038289976
7038289976,9346149118
9346149118,7038308632
7038308632,30264187
30264232,7038308620
7038308620,7038602000
7038602000,30264234
30264234,7038601994
7038601994,7038587771
7038587771,178514516
30264242,7038601988
7038601988,7038601997
7038601997,30264234
5163746906,11308506841
11308506841,5163746907
5163746907,11291330446
11291330446,11291330440
11291330440,2888610566
8388388455,7037282949
7037282949,1012815286
1012815286,7037282955
7037282955,7037282923
30264304,8481071225
8481071225,8481071127
8481071127,178522003
178522003,8481071128
8481071128,1001237059
1001237059,1001237033
1001237033,8484116540
8484116540,30264306
30264310,2691045789
2691045789,10606060739
10606060739,30264311
30264311,1001237057
1001237057,1001237028
1001237028,1012354007
2701155755,8477356991
8477356991,30264319
30264319,8477356989
8477356989,7195505959
7195505959,8473909523
8473909523,4908316142
60591112,8366914626
8366914626,8366914625
8366914625,8244761420
8244761420,30264550
30264550,5929178662
5929178662,9362708166
9362708166,7252348358
7252348358,30264549
30264549,7252348360
7252348360,9362708165
9362708165,7714282665
7714282665,573420824
573420824,9362708159
9362708159,7251841047
7251841047,30251178
30264650,7022076646
7022076646,9935096917
9935096917,7022076652
7022076652,30264649
30264649,7022076658
7022076658,30264648
30264648,9294726234
9294726234,7021902540
7021902540,30264647
1922952874,9552127557
9552127557,9552127563
9552127563,30264862
30264862,6179883263
6179883263,6179883262
6179883262,30264861
30264861,6179883260
6179883260,6179883257
6179883257,30264860
30264860,6179883248
6179883248,30251347
30251347,9372795454
9372795454,9372361951
9372361951,7368392225
7368392225,6179883245
6179883245,7368402572
7368402572,9372361953
9372361953,6179883243
6179883243,6179883239
6179883239,30264857
30264860,12162452765
12162452765,7368392241
7368392241,2498093390
2498093390,7368402589
7368402589,7368392257
30264946,12170099159
12170099159,12170099190
12170099190,30264945
30265287,6159439892
6159439892,30265286
30265286,12190287630
12190287630,1923688935
1923688935,12190287632
12190287632,12190287611
12190287611,30265285
30265285,1923688937
1923688937,12190287615
12190287615,11285146029
11285146029,30265284
30265293,2822472620
2822472620,12190287636
12190287636,1923688936
1923688936,8418579160
8418579160,6159439899
6159439899,3008838358
3008838358,6710769915
6710769915,30265340
30265340,5799572554
5799572554,30265341
30265350,3237589208
30266191,5132023393
5132023393,30266190
30266190,5132023394
5132023394,30266189
30266189,5132023396
5132023396,5132023377
5132023377,30266188
30266306,5132023419
5132023419,7850880141
7850880141,30266406
30266406,7850880140
7850880140,30266443
30266443,7850880139
7850880139,5129569500
5129569500,30266303
30266303,5129569502
5129569502,7850880138
7850880138,5129569508
5129569508,30266302
30266410,5132023414
5132023414,5132023439
5132023439,30266411
30266418,5132023471
5132023471,8632971685
8632971685,7859226301
7859226301,30266401
30266401,7859226300
7859226300,7862158486
7862158486,30266402
30266402,7862147884
7862147884,7865561168
7865561168,732654225
732654225,7865561169
7865561169,8632971684
8632971684,7873568407
7873568407,30266404
30266427,5129569507
5129569507,7856520821
7856520821,5129569506
5129569506,30266428
30266428,5129569503
5129569503,7856520820
7856520820,30266444
30266444,30266426
30266426,7856520819
7856520819,5132023417
5132023417,30266431
30266445,5129569485
5129569485,30266444
30266444,30266443
30266443,7873800671
7873800671,30266442
30266442,7873800669
7873800669,7873800674
7873800674,30266441
30266441,7873800676
7873800676,5129569271
5129569271,30266440
30266440,7865561173
7865561173,30266439
30266439,30266438
30266438,5132023473
5132023473,30266436
30266465,5132023375
5132023375,5132023371
5132023371,2788617471
2788617471,5132023373
5132023373,5132023350
5132023350,30266467
30266467,5132023351
5132023351,5132023376
5132023376,30266468
522817968,5127605507
5127605507,2507725269
2507725269,522817954
522817954,2507725267
2507725267,5222546465
5222546465,2507725266
2507725266,1843795474
1843795474,2507725263
2507725263,5132023220
5132023220,510826075
30266919,5129569284
5129569284,5129569285
5129569285,1512706103
1512706103,5129569286
5129569286,5129569275
5129569275,1512706104
1512706104,5129569277
5129569277,5129569272
5129569272,30266922
30266922,5129569273
5129569273,5129569494
5129569494,30266923
30266923,5129569493
5129569493,5129569496
5129569496,30266924
30266924,5129569497
5129569497,5129569499
5129569499,30266303
30266303,5129569501
5129569501,5129569504
5129569504,30266428
30266428,5129569505
5129569505,5129569477
5129569477,1131201594
30267011,5218995419
5218995419,30267012
30267012,30267013
30267013,5218995428
5218995428,30267014
30267014,30267015
30267015,5218995444
5218995444,30267016
30267016,5218995446
5218995446,30267021
30267021,1494431100
1494431100,1765414276
30267063,30267064
30267064,30267065
30267065,5218995379
5218995379,30267066
30267066,5218995368
5218995368,5218995366
5218995366,30267067
30267067,30267068
30267068,30267069
30267106,5218995399
5218995399,30267107
30267107,30267108
30267108,5218995388
5218995388,5218995361
5218995361,30267109
30267109,5218995357
5218995357,5218995358
5218995358,5218995355
5218995355,30267110
30267110,30267111
558593353,9545073065
9545073065,8514616472
8514616472,2267539004
30294176,8121509993
8121509993,8121510005
8121510005,30294177
30294177,4921394376
4921394376,8121510002
8121510002,7256458253
7256458253,30294178
30294178,7256458255
7256458255,7256562994
7256562994,541061806
541061806,7223680648
7223680648,7256365231
7256365231,30294180
30294180,7256365232
7256365232,8121505577
8121505577,30237521
30237521,7256365250
7256365250,30294181
511123413,4921421184
4921421184,7256365248
7256365248,7256365251
7256365251,30294181
30294181,7256365249
7256365249,7256365254
7256365254,30294183
30294183,7256365252
7256365252,7256365255
7256365255,30237482
30237482,7256365258
7256365258,7251841019
7251841019,30294184
30294195,8309532844
8309532844,8121509964
8121509964,8309532836
544298434,565479528
30294318,8491076548
8491076548,4008967407
30294313,539184666
539184666,8245455527
8491128576,7223640808
7223640808,30294315
30264415,7223640796
7223640796,30294319
30251191,7251841025
7251841025,7256458275
7256458275,30294321
30294321,7256458278
7256458278,8309191502
8309191502,30294191
30294191,8309191505
8309191505,30294322
30294322,7256458279
7256458279,533954389
533954389,6901021993
6901021993,536838738
536838738,30294323
30294323,6901021991
6901021991,30294324
30294324,6901021988
6901021988,6901022011
6901022011,7223640768
7223640768,30294325
30294325,4894487213
4894487213,530924816
30294339,8490361252
8490361252,30294338
30294338,533961430
533961430,8490361296
8490361296,30294337
30294337,8490361294
8490361294,5321027096
5321027096,7252348328
7252348328,30294335
8490361297,7251799891
7251799891,30558558
30558558,7251799888
7251799888,7251799897
7251799897,30294329
30294329,7251799894
7251799894,7251799900
7251799900,530671038
530671038,7251799903
7251799903,30294435
30294435,7251799906
7251799906,30294436
30294436,8393648572
8393648572,8245455543
30294445,30294444
8480286533,7022076563
7022076563,30294452
30294452,8244817869
7021902544,7021902537
7021902537,7021902545
7021902545,30294453
30294453,30294454
30294454,30294455
30294455,30294456
30294456,7022076613
7022076613,30294457
30294457,7022076619
7022076619,7022076631
7022076631,30294458
30294458,7022076625
7022076625,7022076640
7022076640,30264553
30294469,8148374843
8148374843,30294468
30294468,8487364578
8487364578,30294467
30294467,4054090805
30294468,6320982517
6320982517,30294470
30294470,6320982518
6320982518,8232654385
8232654385,30251174
30294471,3006740678
3006740678,8119755177
8119755177,8512174128
8512174128,30294472
30294472,11189043696
11189043696,7966370637
7966370637,30294473
269384759,7159551244
7159551244,1483923457
1483923457,2510678721
2510678721,1378817421
1378817421,1378817415
1378817415,7223680617
7223680617,30294483
30251188,8235367888
8235367888,6449900734
6449900734,6449900733
6449900733,8121510015
8121510015,30294503
30294503,8121510018
8121510018,8121509992
8121509992,30294176
30294176,30294502
30294502,8121509991
8121509991,11844894659
11844894659,30294501
30294510,8282129767
8282129767,30294511
30294511,30294512
30294512,8399761263
8399761263,30294514
8373007027,8120796111
8120796111,30294519
30294519,8120796110
8120796110,8373007026
30294521,8562072986
8562072986,30313444
30313444,30294522
30294522,30294523
30294524,30294525
30294527,30294528
30294530,8306192573
8306192573,8348872893
8348872893,2620772644
2620772644,30294523
30294523,8122009774
8122009774,8565580817
8565580817,30294520
30294520,8565551116
8565551116,533537594
533537594,8562072985
8562072985,30294531
324230636,8306518592
8306518592,2621922813
2621922813,8119741211
8119741211,330417662
381009510,30294654
30294668,8185022826
8185022826,8185022824
8185022824,30294667
30294667,8185022822
8185022822,8399654577
8399654577,30294666
30294669,1526542546
1526542546,8185022813
8185022813,30294670
30294670,8185022814
8185022814,364680673
364680673,8399654587
8399654587,8333876950
8333876950,30294668
30294668,8185022825
8185022825,8185022827
8185022827,1233754562
1233754562,8333876949
8333876949,8185022804
8185022804,30294673
30294673,8972412023
8972412023,8306518563
8306518563,30294674
30294684,30294683
30294673,8185022805
8185022805,8185022810
8185022810,30294683
30294703,6412765222
6412765222,30294702
30294702,3196072505
3196072505,30294699
30294699,30294698
30294698,1526542554
1526542554,30294696
30294696,3055187868
30294708,5487518351
5487518351,5487473554
5487473554,5487518337
5487518337,30294707
30294709,8185022632
8185022632,8355024735
8355024735,8185022644
8185022644,30294710
30294765,8185022664
8185022664,8185022633
8185022633,30294709
414683108,30294775
30294775,30294774
30294774,30294773
30294773,1225083248
1225083248,30294772
30294776,11073789764
11073789764,11073665931
11073665931,30294777
30294778,8463439422
8463439422,8401008147
8401008147,30294779
30294779,8401008149
8401008149,3055187872
3055187872,7252348197
7252348197,30294780
30294783,8175209790
8175209790,11139278213
11139278213,8175209814
8175209814,30294784
974384683,8185022794
8185022794,8530284759
8530284759,8201874170
8201874170,30294856
412461999,9420774925
9420774925,7090939607
7090939607,30294983
30294983,30294982
30294982,30294981
30294981,30294980
30294980,9420774924
9420774924,30294979
30294979,9420774923
9420774923,9420774921
9420774921,9420774922
9420774922,9420774918
9420774918,9420750215
9420750215,8185022623
8185022623,30294976
30294976,431093373
431093373,30294974
30294974,1312325115
1312325115,5487518377
5487518377,2442849844
2442849844,5487518372
5487518372,412453115
30295037,8185022689
